title,quarter,OperatingCashFlow,InvestingCashFlow,FinancingCashFlow,IncreaseInCashAndCashEquivalents,EndCashPosition
위지윅스튜디오,18년 12월,42.3,-211.0,365.1,196.9,282.0
위지윅스튜디오,19년 12월,4.0,-272.2,146.0,-123.9,158.1
위지트,15년 12월,61.2,-57.0,10.9,15.4,165.6
위지트,16년 12월,42.4,-74.5,13.8,-17.7,147.8
위지트,17년 12월,53.5,-283.3,187.9,-45.2,102.6
위지트,18년 12월,52.8,-161.5,120.0,11.2,113.8
위지트,19년 12월,-0.5,-125.1,55.8,-69.3,44.5
윈스,15년 12월,19.1,-44.8,-4.5,-30.2,40.7
윈스,16년 12월,74.8,-225.9,189.8,38.8,79.5
윈스,17년 12월,163.8,-69.5,-67.0,26.2,105.8
윈스,18년 12월,19.9,-137.4,107.0,-10.2,95.6
윈스,19년 12월,171.8,16.2,-34.9,152.5,248.1
윈텍,15년 12월,1.3,21.0,-6.0,16.5,29.1
윈텍,16년 12월,3.0,-11.8, ,-8.8,20.3
윈텍,17년 12월,10.6,-0.9,-3.0,6.2,26.5
윈텍,18년 12월,13.8,9.8,-3.0,20.5,47.0
윈텍,19년 12월,40.4,-43.1,-6.8,-9.5,37.5
윈팩,15년 12월,68.9,-1.4,-48.3,19.2,52.5
윈팩,16년 12월,-4.3,-99.8,55.8,-48.3,4.3
윈팩,17년 12월,27.3,22.5,54.9,104.7,109.0
윈팩,18년 12월,98.9,-186.2,-3.0,-90.3,18.7
윈팩,19년 12월,211.8,-392.7,227.6,46.4,65.1
윈하이텍,15년 12월,82.1,-125.0,-3.5,-46.2,19.3
윈하이텍,16년 12월,-7.6,26.9,-26.0,-5.8,13.4
윈하이텍,17년 12월,-0.5,-302.8,332.0,28.5,41.9
윈하이텍,18년 12월,-176.6,62.6,125.9,11.9,53.7
윈하이텍,19년 12월,212.6,-127.3,-69.2,24.0,77.7
윌링스,15년 12월,13.8,-9.5,-7.6,-3.3,11.0
윌링스,16년 12월,43.9,-64.8,40.6,19.7,30.6
윌링스,17년 12월,-28.0,-39.8,52.4,-15.4,15.2
윌링스,18년 12월,51.7,7.7,-46.3,13.0,28.2
윌링스,19년 12월,-113.7,62.2,36.9,-14.6,13.7
윙입푸드,15년 12월, , , , , 
윙입푸드,16년 12월,159.8,-65.3,93.5,188.4,264.8
윙입푸드,17년 12월,187.7,-68.9,5.4,124.0,374.1
윙입푸드,18년 12월,244.1,-15.1,214.9,443.4,815.4
윙입푸드,19년 12월,93.5,-36.2,-15.9,41.4,871.8
유니셈,15년 12월,104.9,-101.2,3.1,6.8,100.3
유니셈,16년 12월,-30.4,-3.2,-24.8,-58.4,41.9
유니셈,17년 12월,271.3,-62.6,40.3,249.0,290.9
유니셈,18년 12월,89.1,-120.3,-17.6,-48.8,242.1
유니셈,19년 12월,172.4,-100.5,-34.5,37.4,279.5
유니슨,15년 12월,104.7,172.6,-242.0,34.6,147.6
유니슨,16년 12월,-89.4,-124.9,66.2,-141.0,6.6
유니슨,17년 12월,349.1,-263.7,23.4,108.7,115.2
유니슨,18년 12월,-182.4,15.4,67.2,-99.9,15.3
유니슨,19년 12월,-71.3,81.9,6.1,16.9,32.1
유니온커뮤니티,15년 12월,12.0,-20.3,18.0,9.9,18.5
유니온커뮤니티,16년 12월,56.1,-65.1,128.3,119.4,137.9
유니온커뮤니티,17년 12월,18.0,-48.4,-43.6,-75.3,62.6
유니온커뮤니티,18년 12월,33.5,-20.5,-26.1,-13.4,49.2
유니온커뮤니티,19년 12월,43.3,22.5,-20.7,43.8,92.9
유니크,15년 12월,129.1,-167.2,-35.0,-71.9,134.0
유니크,16년 12월,200.8,-245.8,39.4,-7.4,126.6
유니크,17년 12월,50.3,-137.4,93.2,1.0,127.6
유니크,18년 12월,163.5,-124.6,21.8,59.9,187.5
유니크,19년 12월,113.0,-250.8,81.8,-53.5,134.0
유니테스트,15년 12월,262.5,-75.3,-8.1,179.6,245.8
유니테스트,16년 12월,2.4,-43.4,-95.0,-134.9,110.9
유니테스트,17년 12월,322.7,-73.9,38.2,279.6,390.5
유니테스트,18년 12월,643.5,-126.6,-105.9,408.3,798.8
유니테스트,19년 12월,215.9,-43.5,-102.1,67.2,865.9
유니테크노,15년 12월,83.5,-103.7,51.2,31.6,39.9
유니테크노,16년 12월,100.6,-29.0,85.0,159.4,199.2
유니테크노,17년 12월,58.3,-85.8,-7.8,-35.2,164.0
유니테크노,18년 12월,74.3,-316.6,278.5,35.2,199.2
유니테크노,19년 12월,68.6,-71.3,-27.3,-30.1,169.1
유니트론텍,15년 12월,-21.3,-2.4,-4.5,-27.9,21.9
유니트론텍,16년 12월,47.1,-5.7,167.3,212.2,234.1
유니트론텍,17년 12월,-77.5,-59.9,24.8,-114.3,119.8
유니트론텍,18년 12월,15.0,-20.6,-23.7,-30.0,89.8
유니트론텍,19년 12월,47.5,-20.4,2.0,28.9,118.7
유라테크,15년 12월,156.9,-98.6,-11.5,46.9,192.5
유라테크,16년 12월,84.6,-90.6,-75.5,-81.3,111.2
유라테크,17년 12월,116.7,-59.3,-15.5,41.8,153.0
유라테크,18년 12월,97.3,-46.1,-7.4,43.6,196.6
유라테크,19년 12월,112.8,-55.7,-9.0,47.5,244.2
유바이오로직스,15년 12월,-33.9,-53.4,68.0,-19.3,2.9
유바이오로직스,16년 12월,-36.9,16.3,28.4,7.7,10.6
유바이오로직스,17년 12월,-26.4,-67.6,181.0,85.8,96.4
유바이오로직스,18년 12월,29.4,-347.6,334.3,17.2,113.6
유바이오로직스,19년 12월,128.8,-236.7,51.4,-56.9,56.7
유비벨록스,15년 12월,-17.8,-8.4,8.1,-18.0,11.9
유비벨록스,16년 12월,42.5,14.4,8.7,67.4,79.2
유비벨록스,17년 12월,16.3,-123.0,117.2,6.4,85.7
유비벨록스,18년 12월,-79.8,274.9,94.6,289.7,375.4
유비벨록스,19년 12월,346.0,-98.6,-149.1,98.4,473.8
유비케어,15년 12월,78.0,-53.0, ,25.0,89.4
유비케어,16년 12월,31.3,51.7,-37.8,45.2,134.6
유비케어,17년 12월,93.5,31.4,-33.8,91.1,225.7
유비케어,18년 12월,84.0,-566.8,462.4,-20.5,205.3
유비케어,19년 12월,117.9,-116.5,-51.0,-49.7,155.6
유비쿼스,15년 12월, , , , , 
유비쿼스,16년 12월, , , , , 
유비쿼스,17년 12월,129.9,-232.5,-0.5,-105.6,229.7
유비쿼스,18년 12월,157.6,-170.6,24.4,12.0,241.6
유비쿼스,19년 12월,196.3,-10.8,-43.5,141.6,383.2
유비쿼스홀딩스,15년 12월,493.3,-373.3,-23.9,94.7,281.5
유비쿼스홀딩스,16년 12월,147.9,-18.3,-124.4,5.3,286.8
유비쿼스홀딩스,17년 12월,-4.9,842.0,-508.3,328.4,615.1
유비쿼스홀딩스,18년 12월,204.2,-433.2,18.7,-3.3,611.8
유비쿼스홀딩스,19년 12월,181.7,242.4,-45.2,378.9,990.7
유성티엔에스,15년 12월,366.1,-30.3,-308.6,37.7,379.4
유성티엔에스,16년 12월,392.8,-404.5,-19.4,-24.3,355.1
유성티엔에스,17년 12월,64.0,-117.3,61.4,5.5,360.7
유성티엔에스,18년 12월,177.5,-318.6,34.1,-106.1,254.6
유성티엔에스,19년 12월,118.1,29.6,-56.4,92.1,346.7
유신,15년 12월,23.3,-4.5,-22.3,-2.9,23.7
유신,16년 12월,144.4,-21.5,-132.0,-8.8,14.9
유신,17년 12월,-113.9,-30.5,138.3,-7.0,7.9
유신,18년 12월,-158.1,123.2,45.4,10.8,18.7
유신,19년 12월,53.4,-25.5,-14.7,13.2,31.9
유아이디,15년 12월,30.5,-54.5,11.4,-12.7,3.6
유아이디,16년 12월,24.4,6.7,-32.2,-1.1,2.4
유아이디,17년 12월,-17.6,-6.8,24.6,0.2,2.6
유아이디,18년 12월,-22.6,88.0,-67.4,-2.0,0.6
유아이디,19년 12월,-70.0,29.7,48.3,8.1,8.7
유아이엘,15년 12월,346.3,-96.9,-167.6,84.6,414.8
유아이엘,16년 12월,297.8,-214.3,-59.7,27.7,442.5
유아이엘,17년 12월,265.6,-45.3,-110.0,99.3,541.8
유아이엘,18년 12월,228.3,-142.2,-161.2,-75.7,466.0
유아이엘,19년 12월,243.0,-196.4,-85.8,-38.6,427.5
유안타제3호스팩,15년 12월, , , , , 
유안타제3호스팩,16년 12월, , , , , 
유안타제3호스팩,17년 12월, , , , , 
유안타제3호스팩,18년 12월,-0.7,-70.0,68.4,-2.3,11.7
유안타제3호스팩,19년 12월,0.5,-1.1, ,-0.5,11.2
유안타제4호스팩,15년 12월, , , , , 
유안타제4호스팩,16년 12월, , , , , 
유안타제4호스팩,17년 12월, , , , , 
유안타제4호스팩,18년 12월,-0.1, ,18.0,17.9,17.9
유안타제4호스팩,19년 12월,-0.6,-82.0,80.4,-2.1,15.8
유안타제5호스팩,15년 12월, , , , , 
유안타제5호스팩,16년 12월, , , , , 
유안타제5호스팩,17년 12월, , , , , 
유안타제5호스팩,18년 12월, , , , , 
유안타제5호스팩,19년 12월,-0.2,-112.0,127.8,15.6,15.6
유안타제6호스팩,15년 12월, , , , , 
유안타제6호스팩,16년 12월, , , , , 
유안타제6호스팩,17년 12월, , , , , 
유안타제6호스팩,18년 12월, , , , , 
유안타제6호스팩,19년 12월,-0.2,-130.0,149.5,19.3,19.3
유앤아이,15년 12월,-44.1,-312.6,430.6,74.1,129.8
유앤아이,16년 12월,-35.4,51.6,-80.6,-63.9,65.9
유앤아이,17년 12월,-15.4,-95.1,159.4,47.6,113.5
유앤아이,18년 12월,-29.5,-74.4,100.3,-3.5,110.1
유앤아이,19년 12월,-21.1,-4.7,-45.1,-71.2,38.8
유에스티,15년 12월,12.5,-6.7,6.9,12.9,18.2
유에스티,16년 12월,109.6,-14.6,-107.8,-12.7,5.5
유에스티,17년 12월,106.1,-105.6,-4.8,-4.4,1.1
유에스티,18년 12월,-73.4,-38.7,112.1,-0.1,1.0
유에스티,19년 12월,94.6,-7.6,-87.1,-0.1,0.9
유진기업,15년 12월,970.8,-201.2,47.9,818.9,"1,168.7"
유진기업,16년 12월,"1,085.3","-1,776.1",243.6,-447.3,721.4
유진기업,17년 12월,481.0,"-2,348.5","2,514.4",646.2,"1,367.6"
유진기업,18년 12월,764.3,-274.7,235.5,725.4,"2,093.0"
유진기업,19년 12월,461.0,-300.9,-784.9,-624.9,"1,468.1"
유진로봇,15년 12월,-36.9,-6.5,38.4,-5.0,20.1
유진로봇,16년 12월,-18.3,21.2,1.0,3.9,24.0
유진로봇,17년 12월,-107.7,-203.7,674.4,362.7,386.7
유진로봇,18년 12월,-20.5,-256.7,-62.3,-340.0,46.7
유진로봇,19년 12월,-85.8,47.0,55.6,17.3,64.0
유진스팩4호,15년 12월, , , , , 
유진스팩4호,16년 12월, , , , , 
유진스팩4호,17년 12월, , , , , 
유진스팩4호,18년 12월, , , , , 
유진스팩4호,19년 12월,-0.3,-78.2,78.5,0.0,0.0
유진스팩5호,15년 12월, , , , , 
유진스팩5호,16년 12월, , , , , 
유진스팩5호,17년 12월, , , , , 
유진스팩5호,18년 12월, , , , , 
유진스팩5호,19년 12월,-0.2,-83.3,83.5,0.0,0.0
유진테크,15년 12월,355.8,-153.2,-96.6,106.0,426.8
유진테크,16년 12월,436.2,-320.2,-41.7,74.1,500.9
유진테크,17년 12월,-208.9,66.8,-42.7,-220.4,280.5
유진테크,18년 12월,298.3,-299.9,-42.9,-44.6,235.9
유진테크,19년 12월,521.0,-485.0,-59.0,-23.0,213.0
유테크,15년 12월,126.4,-113.8,52.7,65.3,98.3
유테크,16년 12월,-126.2,-40.9,101.8,-64.3,34.0
유테크,17년 12월,25.0,-143.9,112.1,-9.0,25.0
유테크,18년 12월,-14.7,-52.4,66.3,-0.9,24.1
유테크,19년 12월,-118.0,78.3,43.6,3.9,28.0
유티아이,15년 12월,-15.8,-27.6,-5.4,-49.3,18.8
유티아이,16년 12월,140.1,-8.6,-25.4,108.8,127.5
유티아이,17년 12월,70.7,-94.3,46.2,13.2,140.8
유티아이,18년 12월,96.5,-141.6,-14.5,-58.1,82.7
유티아이,19년 12월,126.2,-84.2,-5.5,36.3,118.9
유틸렉스,15년 12월,-6.8,-5.3,97.8,85.7,85.7
유틸렉스,16년 12월,-36.8,-126.2,259.8,96.8,182.5
유틸렉스,17년 12월,-54.4,-305.9,331.7,-28.6,154.0
유틸렉스,18년 12월,-102.2,-87.2,373.4,184.1,338.0
유틸렉스,19년 12월,-134.5,-181.0,45.5,-270.0,68.0
육일씨엔에쓰,15년 12월,59.5,-157.9,52.6,-43.9,101.2
육일씨엔에쓰,16년 12월,-21.1,-148.0,135.4,-34.6,66.6
육일씨엔에쓰,17년 12월,79.8,-316.1,243.6,-3.6,62.9
육일씨엔에쓰,18년 12월,-2.6,-25.4,39.6,13.8,76.8
육일씨엔에쓰,19년 12월,-29.9,-26.4,10.2,-46.9,29.8
율호,15년 12월,-6.0,13.9,-3.5,4.4,41.9
율호,16년 12월,-72.1,-74.2,228.6,82.2,124.1
율호,17년 12월,-33.7,25.5,-25.8,-34.1,90.0
율호,18년 12월,0.7,-41.0,31.4,-9.0,81.0
율호,19년 12월,2.6,-37.7,-3.6,-34.6,46.4
이건홀딩스,15년 12월,0.1,216.7,-238.7,-22.0,41.8
이건홀딩스,16년 12월,80.4,79.0,-51.6,107.8,149.6
이건홀딩스,17년 12월,92.6,-32.8,-38.7,20.0,169.7
이건홀딩스,18년 12월,60.8,-128.1,-35.1,102.2,271.9
이건홀딩스,19년 12월,184.0,-139.4,-102.9,-55.0,216.8
이그잭스,15년 12월,-45.2,9.6,35.6,-0.1,3.5
이그잭스,16년 12월,23.2,-10.2,44.7,57.8,61.2
이그잭스,17년 12월,-27.5,-200.7,178.1,-49.7,11.5
이그잭스,18년 12월,45.6,-26.5,119.1,138.1,149.6
이그잭스,19년 12월,86.2,-90.4,160.4,156.0,305.5
이글루시큐리티,15년 12월,50.5,3.6,-2.3,52.3,84.1
이글루시큐리티,16년 12월,32.3,-21.7,-10.0,0.9,85.0
이글루시큐리티,17년 12월,74.4,-76.9,7.0,4.0,89.0
이글루시큐리티,18년 12월,35.6,-34.0,-17.3,-15.2,73.8
이글루시큐리티,19년 12월,83.6,-26.8,-23.6,33.5,107.3
이글벳,15년 12월,-9.5,-29.3,16.2,-22.6,6.3
이글벳,16년 12월,25.6,-21.1,-4.4,0.2,6.4
이글벳,17년 12월,2.8,-8.5,6.8,1.1,7.5
이글벳,18년 12월,17.9,11.3,-32.3,-3.0,4.5
이글벳,19년 12월,26.8,-2.4,-12.1,12.2,16.7
이노메트리,15년 12월, , , , , 
이노메트리,16년 12월,13.0,-1.1, ,12.1,21.3
이노메트리,17년 12월,31.2,-10.7,19.0,39.2,60.5
이노메트리,18년 12월,16.9,-95.9,388.4,309.4,369.8
이노메트리,19년 12월,-50.3,-204.1,-50.8,-305.4,64.4
이노와이어리스,15년 12월,18.7,-24.0,-50.0,-53.5,169.9
이노와이어리스,16년 12월,-5.8,-11.1,49.9,34.3,204.2
이노와이어리스,17년 12월,-48.4,-19.9,30.0,-45.5,158.7
이노와이어리스,18년 12월,18.1,4.6,80.0,104.6,263.3
이노와이어리스,19년 12월,223.5,-72.6,-8.7,139.2,402.4
이노와이즈,15년 12월,-77.6,-251.7,209.8,-119.7,25.3
이노와이즈,16년 12월,-91.4,-10.3,101.4,-0.1,25.1
이노와이즈,17년 12월,-51.5,11.8,59.0,19.3,44.4
이노와이즈,18년 12월,11.3,24.3,-50.7,-15.2,29.3
이노와이즈,19년 12월,-3.1,86.2,-110.7,-27.5,1.7
이노인스트루먼트,15년 12월,56.1,2.3,-8.9,49.3,74.4
이노인스트루먼트,16년 12월,52.1,-65.7,2.9,-12.0,62.4
이노인스트루먼트,17년 12월,39.6,-16.5,32.6,53.0,115.4
이노인스트루먼트,18년 12월,-37.7,-324.2,413.6,51.0,166.4
이노인스트루먼트,19년 12월,-4.8,-89.1,27.9,-64.8,101.6
이노테라피,15년 12월,-11.5,-34.1,68.1,22.5,23.8
이노테라피,16년 12월,-11.2,0.6,-0.1,-10.8,13.0
이노테라피,17년 12월,-22.6,8.1,5.0,-9.5,3.5
이노테라피,18년 12월,-21.8,-71.2,93.0,0.0,3.6
이노테라피,19년 12월,-32.6,-8.7,96.3,55.0,58.5
이녹스,15년 12월,82.4,-366.7,402.5,121.3,428.8
이녹스,16년 12월,-73.3,14.2,71.6,19.0,447.8
이녹스,17년 12월,-30.9,-194.4,27.2,-205.6,242.2
이녹스,18년 12월,-35.8,82.5,-91.3,-44.6,197.6
이녹스,19년 12월,31.6,-7.4,-31.1,-7.1,190.5
이녹스첨단소재,15년 12월, , , , , 
이녹스첨단소재,16년 12월, , , , , 
이녹스첨단소재,17년 12월,224.3,-115.8,-182.6,-75.4,235.7
이녹스첨단소재,18년 12월,513.6,-437.7,451.3,526.7,762.4
이녹스첨단소재,19년 12월,443.9,-593.5,-79.3,-236.8,525.6
이니텍,15년 12월,1.7,-20.0,-28.1,-45.7,164.0
이니텍,16년 12월,108.2,-26.5,38.0,118.4,282.3
이니텍,17년 12월,397.4,-75.0,-153.6,168.8,451.2
이니텍,18년 12월,405.2,-60.6,-85.3,259.7,710.9
이니텍,19년 12월,461.2,-216.8,237.4,482.1,"1,192.9"
이더블유케이,15년 12월,26.4,-123.6,94.0,-3.2,25.6
이더블유케이,16년 12월,98.0,-35.1,-25.6,37.3,62.9
이더블유케이,17년 12월,-71.8,-24.9,68.3,-29.6,33.3
이더블유케이,18년 12월,25.0,-90.3,100.8,35.8,69.1
이더블유케이,19년 12월,-0.9,-12.6,-14.2,-36.8,32.3
이디티,15년 12월,11.6,-8.8,-15.3,-12.6,1.4
이디티,16년 12월,24.4,-6.9,46.1,63.6,65.0
이디티,17년 12월,-11.7,-6.8,-1.6,-20.2,44.8
이디티,18년 12월,11.4,-14.5,0.9,-2.1,42.7
이디티,19년 12월,-32.6,56.8,-46.1,-21.9,20.7
이라이콤,15년 12월,252.3,-169.0,-73.4,43.3,793.4
이라이콤,16년 12월,521.4,55.0,-90.9,420.9,"1,214.3"
이라이콤,17년 12월,-221.7,-13.5,-130.4,-418.8,795.5
이라이콤,18년 12월,-321.8,-37.1,-12.4,-370.8,424.7
이라이콤,19년 12월,724.4,-13.4,-234.3,485.7,910.4
이랜시스,15년 12월,8.5,-8.0,-2.4,-1.9,2.0
이랜시스,16년 12월,20.8,-13.9,-6.6,0.3,2.4
이랜시스,17년 12월,28.1,-60.5,26.0,-6.4,6.2
이랜시스,18년 12월,39.4,-43.8,-0.2,-4.3,1.9
이랜시스,19년 12월,12.7,-48.8,44.6,8.6,10.4
이랜텍,15년 12월,270.4,-145.8,-183.0,-52.6,585.6
이랜텍,16년 12월,467.5,-276.6,-176.3,15.5,601.1
이랜텍,17년 12월,0.8,-314.2,112.3,-217.4,383.8
이랜텍,18년 12월,-4.1,-101.0,0.0,-96.3,287.4
이랜텍,19년 12월,470.8,-196.2,-147.2,128.8,416.2
이루다,15년 12월,6.8,-31.2,28.2,3.8,6.0
이루다,16년 12월,-18.7,-0.9,31.6,12.0,18.0
이루다,17년 12월,0.1,-9.9,-2.5,-12.2,5.8
이루다,18년 12월,15.9,-5.8,6.4,16.5,22.3
이루다,19년 12월,10.5,-16.0,13.2,7.7,30.0
이루온,15년 12월,5.8,7.7,-9.3,4.2,27.5
이루온,16년 12월,18.0,-49.4,80.9,49.6,77.0
이루온,17년 12월,19.9,-32.3,-17.6,-30.4,46.6
이루온,18년 12월,-5.2,-80.6,118.1,32.3,78.9
이루온,19년 12월,38.5,27.0,-11.1,54.4,133.3
이매진아시아,15년 12월,10.3,-157.7,169.6,22.3,58.2
이매진아시아,16년 12월,-17.6,-176.4,143.3,-50.7,7.5
이매진아시아,17년 12월,-65.2,-82.7,152.7,4.8,12.3
이매진아시아,18년 12월,-18.4,52.8,53.7,88.1,100.3
이매진아시아,19년 12월,-62.6,-63.1,57.6,-68.1,32.2
이미지스,15년 12월,4.0,-35.3,-1.3,-32.5,67.5
이미지스,16년 12월,47.3,-26.9, ,19.7,87.2
이미지스,17년 12월,-12.7,-3.4, ,-21.7,65.5
이미지스,18년 12월,-24.0,-27.5, ,-50.0,15.5
이미지스,19년 12월,-5.3,13.2,-1.4,5.3,20.9
이베스트스팩5호,15년 12월, , , , , 
이베스트스팩5호,16년 12월, , , , , 
이베스트스팩5호,17년 12월, , , , , 
이베스트스팩5호,18년 12월, , , , , 
이베스트스팩5호,19년 12월, , , , , 
이베스트이안스팩1호,15년 12월, , , , , 
이베스트이안스팩1호,16년 12월, , , , , 
이베스트이안스팩1호,17년 12월, , , , , 
이베스트이안스팩1호,18년 12월, , , , , 
이베스트이안스팩1호,19년 12월,-0.3,-69.0,70.4,1.1,1.1
이베스트투자증권,15년 12월,"-2,719.2",-76.7,"2,766.3",-29.6,218.7
이베스트투자증권,16년 12월,"-1,012.0",-10.8,886.1,-136.7,82.0
이베스트투자증권,17년 12월,"-1,048.0",-64.2,"1,085.8",-26.3,55.7
이베스트투자증권,18년 12월,"1,810.9",-135.4,"-1,663.5",12.0,67.7
이베스트투자증권,19년 12월,"-5,357.0",-101.2,"5,571.3",113.1,180.8
이상네트웍스,15년 12월,81.3,-34.5,-9.1,37.7,67.6
이상네트웍스,16년 12월,57.8,0.1,-11.4,46.5,114.1
이상네트웍스,17년 12월,33.0,-33.6,2.8,2.1,116.2
이상네트웍스,18년 12월,63.1,-450.1,344.7,-42.4,73.9
이상네트웍스,19년 12월,97.0,81.9,-4.4,174.5,248.4
이수앱지스,15년 12월,-38.8,-262.1,248.7,-52.2,66.4
이수앱지스,16년 12월,-27.1,186.1,-100.2,58.9,125.3
이수앱지스,17년 12월,-68.9,-154.5,266.8,43.4,168.7
이수앱지스,18년 12월,-133.8,47.3,44.3,-42.2,126.5
이수앱지스,19년 12월,-131.5,-265.1,382.4,-14.2,112.2
이스트소프트,15년 12월,-18.0,1.6,-18.6,-33.8,54.4
이스트소프트,16년 12월,31.7,-24.0,120.7,125.5,179.9
이스트소프트,17년 12월,-0.6,-70.3,-6.3,-79.4,100.5
이스트소프트,18년 12월,51.0,-108.3,122.0,68.5,169.0
이스트소프트,19년 12월,32.9,-22.5,121.4,132.8,301.8
이스트아시아홀딩스,15년 12월,-93.8,55.3,187.8,149.3,516.2
이스트아시아홀딩스,16년 12월,40.6,9.1,2.5,52.1,547.5
이스트아시아홀딩스,17년 12월,134.2,-62.8,41.3,110.7,627.8
이스트아시아홀딩스,18년 12월,4.3,-54.6,30.4,-20.8,603.6
이스트아시아홀딩스,19년 12월,95.7,146.8, ,241.9,856.5
이씨에스,15년 12월,42.1,-68.2,-4.2,-30.3,22.9
이씨에스,16년 12월,128.9,-12.2,-28.8,87.9,110.8
이씨에스,17년 12월,-21.4,-20.2,-5.4,-47.0,63.8
이씨에스,18년 12월,14.5,-32.7,-18.9,-37.1,26.6
이씨에스,19년 12월,103.6,-36.0,-31.1,36.4,63.1
이에스에이,15년 12월,-65.0,-54.3,85.0,-34.3,23.7
이에스에이,16년 12월,-50.0,-126.9,181.3,4.4,28.2
이에스에이,17년 12월,-29.3,-115.8,154.8,9.7,37.9
이에스에이,18년 12월,-85.6,-301.0,433.9,47.4,85.3
이에스에이,19년 12월,-45.6,-19.7,-14.4,-79.8,5.4
이엑스티,15년 12월,14.2,-14.4,-10.4,-10.6,36.0
이엑스티,16년 12월,65.2,-34.9,-5.1,25.2,61.2
이엑스티,17년 12월,81.6,-100.6,4.8,-14.3,47.0
이엑스티,18년 12월,25.3,14.3,-14.4,25.2,72.2
이엑스티,19년 12월,26.3,-533.7,529.3,22.0,94.2
이엔드디,15년 12월,-27.4,-41.2,43.6,-25.0,5.5
이엔드디,16년 12월,11.5,-6.2,5.1,10.4,15.9
이엔드디,17년 12월,24.5,-1.4,-7.3,15.7,31.6
이엔드디,18년 12월,6.0,-3.6,-2.9,-0.5,31.1
이엔드디,19년 12월,56.4,-9.5,-21.6,25.4,56.5
이엔에프테크놀로지,15년 12월,386.8,-321.3,-57.2,9.0,93.9
이엔에프테크놀로지,16년 12월,451.3,-246.7,33.8,226.1,320.0
이엔에프테크놀로지,17년 12월,329.0,-386.9,-100.3,-162.1,158.0
이엔에프테크놀로지,18년 12월,307.3,-458.2,126.6,-31.7,126.3
이엔에프테크놀로지,19년 12월,612.5,-475.4,-23.6,110.9,237.2
이엘피,15년 12월,26.3,-0.0, ,26.3,68.2
이엘피,16년 12월,46.5,-92.9,20.5,-25.8,43.0
이엘피,17년 12월,147.3,-38.2,56.0,162.9,205.9
이엘피,18년 12월,171.8,-215.2, ,-40.8,165.1
이엘피,19년 12월,22.6,72.9,-12.1,87.1,252.2
이엠넷,15년 12월,15.3,1.2,-80.2,-61.5,84.4
이엠넷,16년 12월,-2.1,25.9,10.8,37.3,121.6
이엠넷,17년 12월,60.8,-17.9,0.5,39.4,161.0
이엠넷,18년 12월,50.0,-147.0,72.3,-21.3,139.7
이엠넷,19년 12월,44.7,-11.4,-13.4,23.7,163.3
이엠앤아이,15년 12월,135.8,-247.3,52.0,-57.1,83.4
이엠앤아이,16년 12월,-14.2,-64.6,82.3,2.7,86.1
이엠앤아이,17년 12월,-134.1,50.9,76.2,-33.5,52.6
이엠앤아이,18년 12월,-45.4,-0.9,14.2,-31.4,21.2
이엠앤아이,19년 12월,-24.6,-8.5,21.3,-11.8,9.4
이엠코리아,15년 12월,31.2,-86.2,-12.6,-67.5,29.5
이엠코리아,16년 12월,38.6,-134.1,109.1,13.6,43.2
이엠코리아,17년 12월,97.0,-99.9,162.1,159.2,202.4
이엠코리아,18년 12월,68.4,-151.9,-85.2,-167.7,34.7
이엠코리아,19년 12월,-30.6,-84.8,248.6,133.2,167.9
이엠텍,15년 12월,169.2,-87.1,-73.8,10.9,353.5
이엠텍,16년 12월,281.8,-58.5,-32.8,189.0,542.6
이엠텍,17년 12월,123.8,-352.5,74.3,-158.3,384.3
이엠텍,18년 12월,229.3,-472.2,107.2,-133.3,251.0
이엠텍,19년 12월,208.4,-105.4,-49.5,49.4,300.4
이오테크닉스,15년 12월,94.0,-55.4,-132.6,-66.5,384.4
이오테크닉스,16년 12월,351.0,-95.7,-197.2,62.8,447.1
이오테크닉스,17년 12월,367.4,-324.6,-23.6,-15.3,431.8
이오테크닉스,18년 12월,128.9,-16.8,-35.6,79.9,511.7
이오테크닉스,19년 12월,528.9,-220.9,-139.9,180.6,692.3
이오플로우,15년 12월, , , , , 
이오플로우,16년 12월,-14.0,17.1, ,3.1,4.1
이오플로우,17년 12월,-31.9,-12.4,55.0,10.7,14.8
이오플로우,18년 12월,-66.9,-33.5,131.0,30.6,45.7
이오플로우,19년 12월,-68.5,-14.6,62.1,-20.9,24.9
이원컴포텍,15년 12월,-12.9,-2.0,20.4,3.2,8.4
이원컴포텍,16년 12월,30.1,-5.5,-23.8,0.7,9.1
이원컴포텍,17년 12월,-16.5,-86.9,99.6,-3.7,5.4
이원컴포텍,18년 12월,17.6,2.1,-23.5,-3.8,1.6
이원컴포텍,19년 12월,31.8,-68.1,72.4,35.1,36.7
이즈미디어,15년 12월,2.3,-28.8,27.9,2.4,50.6
